DH30714,MH006,11,5016000,2021-01-07
DH30715,MH082,38,11647000,2021-01-09
DH30716,MH008,8,2552000,2021-01-08
DH30717,MH023,17,7089000,2021-01-09
DH30718,MH073,25,6050000,2021-01-09
DH30719,MH010,42,12789000,2021-01-09
DH3072,MH004,33,9504000,2015-08-11
DH30720,MH061,10,3005000,2021-01-10
DH30721,MH080,18,19971000,2021-01-07
DH30722,MH032,15,3427500,2021-01-06
DH30723,MH026,48,16608000,2021-01-08
DH30724,MH098,49,13401500,2021-01-08
DH30725,MH011,29,5133000,2021-01-09
DH30726,MH014,12,2676000,2021-01-10
DH30727,MH071,48,60264000,2021-01-06
DH30728,MH089,23,11166500,2021-01-06
DH30729,MH040,39,18427500,2021-01-06
DH3073,MH097,35,45132500,2015-08-12
DH30730,MH091,42,12957000,2021-01-10
DH30731,MH048,5,5542500,2021-01-10
DH30732,MH067,48,20256000,2021-01-08
DH30733,MH008,44,14036000,2021-01-08
DH30734,MH039,23,27692000,2021-01-10
DH30735,MH028,49,22368500,2021-01-11
DH30736,MH077,46,28934000,2021-01-11
DH30737,MH061,26,7813000,2021-01-11
DH30738,MH004,47,13536000,2021-01-08
DH30739,MH063,9,3766500,2021-01-09
DH3074,MH042,18,11484000,2015-08-13
DH30740,MH073,35,8470000,2021-01-11
DH30741,MH079,21,8568000,2021-01-07
DH30742,MH036,22,26565000,2021-01-11
DH30743,MH064,8,1508000,2021-01-09
DH30744,MH009,14,16954000,2021-01-10
DH30745,MH077,8,5032000,2021-01-10
DH30746,MH072,11,3514500,2021-01-08
DH30747,MH011,3,531000,2021-01-10
DH30748,MH100,39,9340500,2021-01-12
DH30749,MH032,27,6169500,2021-01-09
DH3075,MH052,2,524000,2015-08-12
DH30750,MH046,1,251500,2021-01-12
DH30751,MH050,8,3708000,2021-01-10
DH30752,MH082,11,3371500,2021-01-10
DH30753,MH006,26,11856000,2021-01-12
DH30754,MH018,32,9904000,2021-01-12
DH30755,MH089,6,2913000,2021-01-12
DH30756,MH086,10,2610000,2021-01-08
DH30757,MH068,39,11778000,2021-01-09
DH30758,MH075,38,15029000,2021-01-09
DH30759,MH095,11,14052500,2021-01-12
DH3076,MH094,42,46599000,2015-08-14
DH30760,MH001,30,11040000,2021-01-10
DH30761,MH028,30,13695000,2021-01-12
DH30762,MH088,16,5064000,2021-01-12
DH30763,MH098,19,5196500,2021-01-11
DH30764,MH055,16,6976000,2021-01-11
DH30765,MH072,35,11182500,2021-01-13
DH30766,MH088,1,316500,2021-01-09
DH30767,MH044,27,7600500,2021-01-12
DH30768,MH006,46,20976000,2021-01-13
DH30769,MH031,43,51213000,2021-01-12
DH3077,MH052,39,10218000,2015-08-12
DH30770,MH088,13,4114500,2021-01-10
DH30771,MH026,25,8650000,2021-01-13
DH30772,MH037,16,3704000,2021-01-09
DH30773,MH046,34,8551000,2021-01-14
DH30774,MH012,36,12996000,2021-01-11
DH30775,MH057,2,830000,2021-01-13
DH30776,MH014,6,1338000,2021-01-11
DH30777,MH100,41,9819500,2021-01-14
DH30778,MH095,23,29382500,2021-01-14
DH30779,MH098,45,12307500,2021-01-12
DH3078,MH064,10,1885000,2015-08-14
DH30780,MH020,45,14692500,2021-01-11
DH30781,MH020,48,15672000,2021-01-12
DH30782,MH033,13,14352000,2021-01-10
DH30783,MH046,50,12575000,2021-01-10
DH30784,MH092,25,14587500,2021-01-13
DH30785,MH005,2,370000,2021-01-11
DH30786,MH090,9,10660500,2021-01-10
DH30787,MH084,24,9240000,2021-01-14
DH30788,MH050,42,19467000,2021-01-11
DH30789,MH049,27,9612000,2021-01-14
DH3079,MH009,25,30275000,2015-08-15
DH30790,MH002,7,4543000,2021-01-12
DH30791,MH047,27,34560000,2021-01-12
DH30792,MH083,34,13005000,2021-01-13
DH30793,MH078,49,8918000,2021-01-13
DH30794,MH072,43,13738500,2021-01-11
DH30795,MH078,42,7644000,2021-01-14
DH30796,MH024,42,9891000,2021-01-12
DH30797,MH097,38,49001000,2021-01-14
DH30798,MH033,40,44160000,2021-01-11
DH30799,MH081,15,5872500,2021-01-13
DH3080,MH018,24,7428000,2015-08-14
DH30800,MH067,11,4642000,2021-01-14
DH30801,MH016,48,9576000,2021-01-14
DH30802,MH090,11,13029500,2021-01-13
DH30803,MH090,30,35535000,2021-01-16
DH30804,MH017,9,3757500,2021-01-13
DH30805,MH063,45,18832500,2021-01-16
DH30806,MH010,48,14616000,2021-01-15
DH30807,MH066,35,13072500,2021-01-16
DH30808,MH030,33,6138000,2021-01-13
DH30809,MH020,23,7509500,2021-01-14
DH3081,MH015,25,31612500,2015-08-12
DH30810,MH090,21,24874500,2021-01-15
DH30811,MH033,18,19872000,2021-01-15
DH30812,MH045,3,867000,2021-01-15
DH30813,MH068,5,1510000,2021-01-16
DH30814,MH092,11,6418500,2021-01-16
DH30815,MH005,8,1480000,2021-01-15
DH30816,MH008,37,11803000,2021-01-15
DH30817,MH083,31,11857500,2021-01-13
DH30818,MH042,24,15312000,2021-01-16
DH30819,MH091,4,1234000,2021-01-14
DH3082,MH020,36,11754000,2015-08-15
DH30820,MH026,37,12802000,2021-01-15
DH30821,MH033,44,48576000,2021-01-13
DH30822,MH033,22,24288000,2021-01-16
DH30823,MH057,26,10790000,2021-01-14
DH30824,MH097,36,46422000,2021-01-13
DH30825,MH033,25,27600000,2021-01-16
DH30826,MH012,31,11191000,2021-01-16
DH30827,MH023,11,4587000,2021-01-15
DH30828,MH041,16,5912000,2021-01-14
DH30829,MH079,35,14280000,2021-01-14
DH3083,MH092,19,11086500,2015-08-12
DH30830,MH052,9,2358000,2021-01-18
DH30831,MH079,39,15912000,2021-01-16
DH30832,MH098,10,2735000,2021-01-18
DH30833,MH054,31,10307500,2021-01-14
DH30834,MH046,3,754500,2021-01-17
DH30835,MH100,37,8861500,2021-01-18
DH30836,MH069,28,4704000,2021-01-15
DH30837,MH084,50,19250000,2021-01-18
DH30838,MH048,32,35472000,2021-01-18
DH30839,MH080,37,41051500,2021-01-15
DH3084,MH020,46,15019000,2015-08-13
DH30840,MH055,11,4796000,2021-01-15
DH30841,MH084,23,8855000,2021-01-18
DH30842,MH085,18,3600000,2021-01-15
DH30843,MH047,8,10240000,2021-01-19
DH30844,MH017,49,20457500,2021-01-16
DH30845,MH029,27,33210000,2021-01-15
DH30846,MH081,7,2740500,2021-01-18
DH30847,MH020,24,7836000,2021-01-19
DH30848,MH025,34,13243000,2021-01-17
DH30849,MH014,41,9143000,2021-01-16
DH3085,MH017,19,7932500,2015-08-14
DH30850,MH032,1,228500,2021-01-17
DH30851,MH070,22,6985000,2021-01-18
DH30852,MH054,43,14297500,2021-01-19
DH30853,MH064,39,7351500,2021-01-18
DH30854,MH087,14,3577000,2021-01-18
DH30855,MH094,28,31066000,2021-01-18
DH30856,MH061,49,14724500,2021-01-19
DH30857,MH018,11,3404500,2021-01-17
DH30858,MH080,4,4438000,2021-01-20
DH30859,MH012,39,14079000,2021-01-16
DH3086,MH012,14,5054000,2015-08-12
DH30860,MH038,5,2922500,2021-01-16
DH30861,MH075,37,14633500,2021-01-19
DH30862,MH006,20,9120000,2021-01-18
DH30863,MH084,31,11935000,2021-01-19
DH30864,MH066,39,14566500,2021-01-19
DH30865,MH088,4,1266000,2021-01-20
DH30866,MH022,16,20984000,2021-01-18
DH30867,MH046,46,11569000,2021-01-17
DH30868,MH038,6,3507000,2021-01-19
DH30869,MH044,46,12949000,2021-01-17
DH3087,MH031,48,57168000,2015-08-15
DH30870,MH015,9,11380500,2021-01-19
DH30871,MH077,9,5661000,2021-01-20
DH30872,MH069,12,2016000,2021-01-18
DH30873,MH065,40,11140000,2021-01-20
DH30874,MH060,47,10716000,2021-01-19
DH30875,MH001,13,4784000,2021-01-18
DH30876,MH099,12,2814000,2021-01-21
DH30877,MH072,26,8307000,2021-01-17
DH30878,MH094,1,1109500,2021-01-20
DH30879,MH034,48,9936000,2021-01-17
DH3088,MH051,40,11740000,2015-08-14
DH30880,MH087,6,1533000,2021-01-17
DH30881,MH017,36,15030000,2021-01-17
DH30882,MH005,41,7585000,2021-01-21
DH30883,MH005,24,4440000,2021-01-19
DH30884,MH033,27,29808000,2021-01-17
DH30885,MH042,31,19778000,2021-01-22
DH30886,MH073,1,242000,2021-01-18
DH30887,MH075,49,19379500,2021-01-20
DH30888,MH034,24,4968000,2021-01-18
DH30889,MH015,11,13909500,2021-01-22
DH3089,MH077,15,9435000,2015-08-16
DH30890,MH081,50,19575000,2021-01-22
DH30891,MH014,33,7359000,2021-01-18
DH30892,MH079,19,7752000,2021-01-21
DH30893,MH038,43,25133500,2021-01-19
DH30894,MH049,33,11748000,2021-01-22
DH30895,MH050,13,6025500,2021-01-21
DH30896,MH037,50,11575000,2021-01-18
DH30897,MH017,19,7932500,2021-01-22
DH30898,MH007,8,1332000,2021-01-21
DH30899,MH073,4,968000,2021-01-21
DH3090,MH008,36,11484000,2015-08-16
DH30900,MH003,8,2204000,2021-01-22
DH30901,MH066,45,16807500,2021-01-20
DH30902,MH039,17,20468000,2021-01-23
DH30903,MH053,11,2139500,2021-01-22
DH30904,MH079,22,8976000,2021-01-22
DH30905,MH071,35,43942500,2021-01-20
DH30906,MH095,5,6387500,2021-01-19
DH30907,MH062,49,13156500,2021-01-23
DH30908,MH022,2,2623000,2021-01-23
DH30909,MH089,11,5340500,2021-01-20
DH3091,MH041,11,4064500,2015-08-14
DH30910,MH034,13,2691000,2021-01-21
DH30911,MH082,14,4291000,2021-01-23
DH30912,MH007,23,3829500,2021-01-22
DH30913,MH060,24,5472000,2021-01-21
DH30914,MH034,10,2070000,2021-01-20
DH30915,MH030,36,6696000,2021-01-23
DH30916,MH099,23,5393500,2021-01-22
DH30917,MH006,21,9576000,2021-01-23
DH30918,MH014,20,4460000,2021-01-22
DH30919,MH061,28,8414000,2021-01-21
DH3092,MH040,31,14647500,2015-08-13
DH30920,MH008,24,7656000,2021-01-22
DH30921,MH040,48,22680000,2021-01-20
DH30922,MH008,32,10208000,2021-01-22
DH30923,MH009,40,48440000,2021-01-21
DH30924,MH095,8,10220000,2021-01-24
DH30925,MH019,10,3230000,2021-01-23
DH30926,MH014,28,6244000,2021-01-21
DH30927,MH042,36,22968000,2021-01-25
DH30928,MH063,36,15066000,2021-01-24
DH30929,MH017,28,11690000,2021-01-25
DH3093,MH056,3,486000,2015-08-14
DH30930,MH061,16,4808000,2021-01-21
DH30931,MH017,15,6262500,2021-01-21
DH30932,MH040,42,19845000,2021-01-23
DH30933,MH021,2,572000,2021-01-24
DH30934,MH039,50,60200000,2021-01-21
DH30935,MH083,24,9180000,2021-01-24
DH30936,MH021,14,4004000,2021-01-22
DH30937,MH013,33,15922500,2021-01-22
DH30938,MH066,42,15687000,2021-01-24
DH30939,MH097,12,15474000,2021-01-22
DH3094,MH012,50,18050000,2015-08-13
DH30940,MH092,25,14587500,2021-01-22
DH30941,MH017,4,1670000,2021-01-26
DH30942,MH089,3,1456500,2021-01-24
DH30943,MH065,33,9190500,2021-01-25
DH30944,MH050,50,23175000,2021-01-26
DH30945,MH033,1,1104000,2021-01-22
DH30946,MH055,46,20056000,2021-01-23
DH30947,MH099,1,234500,2021-01-24
DH30948,MH080,43,47708500,2021-01-26
DH30949,MH003,20,5510000,2021-01-25
DH3095,MH027,37,8658000,2015-08-17
DH30950,MH080,39,43270500,2021-01-22
DH30951,MH044,42,11823000,2021-01-25
DH30952,MH077,18,11322000,2021-01-23
DH30953,MH020,24,7836000,2021-01-26
DH30954,MH030,19,3534000,2021-01-22
DH30955,MH058,49,24132500,2021-01-27
DH30956,MH100,36,8622000,2021-01-27
DH30957,MH032,14,3199000,2021-01-25
DH30958,MH037,19,4398500,2021-01-25
DH30959,MH050,37,17149500,2021-01-25
DH3096,MH035,35,8820000,2015-08-17
DH30960,MH058,23,11327500,2021-01-24
DH30961,MH066,39,14566500,2021-01-26
DH30962,MH061,18,5409000,2021-01-23
DH30963,MH071,48,60264000,2021-01-25
DH30964,MH091,10,3085000,2021-01-24
DH30965,MH100,16,3832000,2021-01-26
DH30966,MH018,3,928500,2021-01-23
DH30967,MH052,27,7074000,2021-01-26
DH30968,MH061,4,1202000,2021-01-25
DH30969,MH077,31,19499000,2021-01-27
DH3097,MH062,37,9934500,2015-08-16
DH30970,MH096,19,6992000,2021-01-26
DH30971,MH016,46,9177000,2021-01-24
DH30972,MH023,19,7923000,2021-01-26
DH30973,MH076,47,8084000,2021-01-28
DH30974,MH076,44,7568000,2021-01-27
DH30975,MH097,12,15474000,2021-01-26
DH30976,MH038,22,12859000,2021-01-26
DH30977,MH009,13,15743000,2021-01-25
DH30978,MH054,24,7980000,2021-01-28
DH30979,MH022,7,9180500,2021-01-26
DH3098,MH091,21,6478500,2015-08-13
DH30980,MH057,37,15355000,2021-01-25
DH30981,MH006,19,8664000,2021-01-24
DH30982,MH050,11,5098500,2021-01-24
DH30983,MH072,31,9904500,2021-01-28
DH30984,MH046,39,9808500,2021-01-29
DH30985,MH037,31,7176500,2021-01-29
DH30986,MH064,21,3958500,2021-01-26
DH30987,MH098,33,9025500,2021-01-29
DH30988,MH068,39,11778000,2021-01-28
DH30989,MH042,43,27434000,2021-01-25
DH3099,MH099,35,8207500,2015-08-13
DH30990,MH024,47,11068500,2021-01-26
DH30991,MH008,15,4785000,2021-01-27
DH30992,MH100,18,4311000,2021-01-26
DH30993,MH040,17,8032500,2021-01-28
DH30994,MH067,16,6752000,2021-01-28
DH30995,MH075,36,14238000,2021-01-26
DH30996,MH086,12,3132000,2021-01-26
DH30997,MH063,5,2092500,2021-01-26
DH30998,MH079,23,9384000,2021-01-30
DH30999,MH030,34,6324000,2021-01-27
DH3100,MH067,16,6752000,2015-08-17
DH31000,MH063,2,837000,2021-01-30
DH31001,MH080,31,34394500,2021-01-29
DH31002,MH073,16,3872000,2021-01-29
DH31003,MH073,16,3872000,2021-01-29
DH31004,MH076,8,1376000,2021-01-28
DH31005,MH082,32,9808000,2021-01-27
DH31006,MH036,10,12075000,2021-01-28
DH31007,MH031,37,44067000,2021-01-28
DH31008,MH074,43,25628000,2021-01-28
DH31009,MH053,24,4668000,2021-01-28
DH3101,MH047,35,44800000,2015-08-14
DH31010,MH065,8,2228000,2021-01-26
DH31011,MH004,27,7776000,2021-01-29
DH31012,MH013,43,20747500,2021-01-28
DH31013,MH040,28,13230000,2021-01-28
DH31014,MH080,34,37723000,2021-01-29
DH31015,MH045,36,10404000,2021-01-29
DH31016,MH017,42,17535000,2021-01-31
DH31017,MH014,14,3122000,2021-01-28
DH31018,MH042,6,3828000,2021-01-30
DH31019,MH063,30,12555000,2021-01-27
DH3102,MH071,31,38920500,2015-08-13
DH31020,MH073,22,5324000,2021-01-30
DH31021,MH068,39,11778000,2021-01-28
DH31022,MH032,49,11196500,2021-01-30
DH31023,MH056,50,8100000,2021-01-29
DH31024,MH099,19,4455500,2021-01-29
DH31025,MH007,39,6493500,2021-01-30
DH31026,MH053,15,2917500,2021-01-30
DH31027,MH072,28,8946000,2021-02-01
DH31028,MH040,42,19845000,2021-01-28
DH31029,MH016,12,2394000,2021-01-30
DH3103,MH030,25,4650000,2015-08-15
DH31030,MH008,4,1276000,2021-01-28
DH31031,MH006,47,21432000,2021-01-29
DH31032,MH090,20,23690000,2021-01-31
DH31033,MH007,14,2331000,2021-01-31
DH31034,MH057,42,17430000,2021-01-30
DH31035,MH037,3,694500,2021-01-28
DH31036,MH091,49,15116500,2021-01-31
DH31037,MH003,1,275500,2021-01-29
DH31038,MH007,15,2497500,2021-01-28
DH31039,MH038,22,12859000,2021-01-29
DH3104,MH033,43,47472000,2015-08-14
DH31040,MH079,13,5304000,2021-02-01
DH31041,MH064,14,2639000,2021-01-29
DH31042,MH053,41,7974500,2021-02-02
DH31043,MH068,12,3624000,2021-02-02
DH31044,MH094,28,31066000,2021-01-30
DH31045,MH078,6,1092000,2021-02-02
DH31046,MH086,45,11745000,2021-01-31
DH31047,MH038,8,4676000,2021-02-02
DH31048,MH052,13,3406000,2021-01-29
DH31049,MH043,43,12921500,2021-01-29
DH3105,MH055,6,2616000,2015-08-17
DH31050,MH086,44,11484000,2021-01-30
DH31051,MH039,48,57792000,2021-01-31
DH31052,MH053,1,194500,2021-01-31
DH31053,MH023,17,7089000,2021-02-03
DH31054,MH060,41,9348000,2021-02-01
DH31055,MH048,12,13302000,2021-02-02
DH31056,MH036,26,31395000,2021-01-30
DH31057,MH093,10,2325000,2021-01-31
DH31058,MH078,37,6734000,2021-02-01
DH31059,MH093,36,8370000,2021-01-30
DH3106,MH017,10,4175000,2015-08-16
DH31060,MH027,37,8658000,2021-01-31
DH31061,MH092,19,11086500,2021-02-02
DH31062,MH045,17,4913000,2021-01-30
DH31063,MH049,14,4984000,2021-01-30
DH31064,MH081,13,5089500,2021-02-02
DH31065,MH093,45,10462500,2021-02-03
DH31066,MH051,37,10859500,2021-01-30
DH31067,MH022,11,14426500,2021-02-02
DH31068,MH045,40,11560000,2021-02-02
DH31069,MH007,16,2664000,2021-02-02
DH3107,MH033,15,16560000,2015-08-17
DH31070,MH008,45,14355000,2021-01-31
DH31071,MH046,17,4275500,2021-02-02
DH31072,MH041,35,12932500,2021-02-02
DH31073,MH040,19,8977500,2021-02-04
DH31074,MH028,14,6391000,2021-01-31
DH31075,MH073,46,11132000,2021-02-03
DH31076,MH047,4,5120000,2021-01-31
DH31077,MH085,37,7400000,2021-02-02
DH31078,MH064,3,565500,2021-02-01
DH31079,MH040,9,4252500,2021-02-04
DH3108,MH090,49,58040500,2015-08-14
DH31080,MH057,3,1245000,2021-02-03
DH31081,MH003,43,11846500,2021-02-02
DH31082,MH094,24,26628000,2021-02-03
DH31083,MH074,3,1788000,2021-02-01
DH31084,MH036,27,32602500,2021-02-04
DH31085,MH053,49,9530500,2021-02-04
DH31086,MH095,1,1277500,2021-02-05
DH31087,MH087,36,9198000,2021-02-01
DH31088,MH007,7,1165500,2021-02-02
DH31089,MH079,9,3672000,2021-02-05
DH3109,MH056,4,648000,2015-08-16
DH31090,MH009,37,44807000,2021-02-03
DH31091,MH070,25,7937500,2021-02-01
DH31092,MH090,22,26059000,2021-02-02
DH31093,MH012,30,10830000,2021-02-04
DH31094,MH013,13,6272500,2021-02-02
DH31095,MH091,6,1851000,2021-02-03
DH31096,MH067,28,11816000,2021-02-03
DH31097,MH076,36,6192000,2021-02-02
DH31098,MH066,36,13446000,2021-02-05
DH31099,MH081,13,5089500,2021-02-02
DH3110,MH005,48,8880000,2015-08-17
DH31100,MH006,19,8664000,2021-02-03
DH31101,MH089,16,7768000,2021-02-06
DH31102,MH017,34,14195000,2021-02-03
DH31103,MH067,5,2110000,2021-02-03
DH31104,MH084,40,15400000,2021-02-04
DH31105,MH051,16,4696000,2021-02-04
DH31106,MH015,19,24025500,2021-02-02
DH31107,MH017,38,15865000,2021-02-04
DH31108,MH091,29,8946500,2021-02-02
DH31109,MH052,8,2096000,2021-02-07
DH3111,MH037,16,3704000,2015-08-16
DH31110,MH051,41,12033500,2021-02-03
DH31111,MH100,15,3592500,2021-02-03
DH31112,MH045,6,1734000,2021-02-03
DH31113,MH049,30,10680000,2021-02-05
DH31114,MH018,30,9285000,2021-02-04
DH31115,MH041,46,16997000,2021-02-05
DH31116,MH058,32,15760000,2021-02-07
DH31117,MH061,17,5108500,2021-02-03
DH31118,MH030,5,930000,2021-02-03
DH31119,MH069,16,2688000,2021-02-03
DH3112,MH065,17,4734500,2015-08-14
DH31120,MH034,16,3312000,2021-02-03
DH31121,MH006,38,17328000,2021-02-06
DH31122,MH061,18,5409000,2021-02-05
DH31123,MH015,35,44257500,2021-02-07
DH31124,MH021,11,3146000,2021-02-08
DH31125,MH059,9,2619000,2021-02-07
DH31126,MH038,39,22795500,2021-02-05
DH31127,MH015,49,61960500,2021-02-07
DH31128,MH084,37,14245000,2021-02-07
DH31129,MH021,30,8580000,2021-02-08
DH3113,MH045,17,4913000,2015-08-14
DH31130,MH029,16,19680000,2021-02-05
DH31131,MH015,50,63225000,2021-02-04
DH31132,MH053,48,9336000,2021-02-06
DH31133,MH029,13,15990000,2021-02-05
DH31134,MH097,6,7737000,2021-02-04
DH31135,MH050,20,9270000,2021-02-08
DH31136,MH038,17,9936500,2021-02-06
DH31137,MH017,23,9602500,2021-02-06
DH31138,MH089,50,24275000,2021-02-09
DH31139,MH039,34,40936000,2021-02-05
DH3114,MH069,18,3024000,2015-08-16
DH31140,MH069,6,1008000,2021-02-06
DH31141,MH028,8,3652000,2021-02-08
DH31142,MH085,29,5800000,2021-02-08
DH31143,MH058,33,16252500,2021-02-08
DH31144,MH067,26,10972000,2021-02-06
DH31145,MH015,6,7587000,2021-02-06
DH31146,MH011,17,3009000,2021-02-05
DH31147,MH048,43,47665500,2021-02-09
DH31148,MH087,21,5365500,2021-02-07
DH31149,MH054,39,12967500,2021-02-09
DH3115,MH048,15,16627500,2015-08-17
DH31150,MH033,45,49680000,2021-02-07
DH31151,MH018,25,7737500,2021-02-08
DH31152,MH037,40,9260000,2021-02-06
DH31153,MH026,1,346000,2021-02-06
DH31154,MH062,4,1074000,2021-02-07
DH31155,MH062,48,12888000,2021-02-07
DH31156,MH048,46,50991000,2021-02-07
DH31157,MH096,11,4048000,2021-02-07
DH31158,MH031,37,44067000,2021-02-06
DH31159,MH075,31,12260500,2021-02-09
DH3116,MH004,29,8352000,2015-08-14
DH31160,MH038,42,24549000,2021-02-07
DH31161,MH011,35,6195000,2021-02-10
DH31162,MH064,2,377000,2021-02-10
DH31163,MH022,21,27541500,2021-02-10
DH31164,MH057,2,830000,2021-02-06
DH31165,MH071,2,2511000,2021-02-09
DH31166,MH013,11,5307500,2021-02-11
DH31167,MH089,15,7282500,2021-02-08
DH31168,MH035,40,10080000,2021-02-07
DH31169,MH070,17,5397500,2021-02-08
DH3117,MH041,41,15149500,2015-08-17
DH31170,MH092,1,583500,2021-02-11
DH31171,MH062,15,4027500,2021-02-08
DH31172,MH054,49,16292500,2021-02-09
DH31173,MH077,36,22644000,2021-02-07
DH31174,MH074,44,26224000,2021-02-07
DH31175,MH008,48,15312000,2021-02-09
DH31176,MH043,35,10517500,2021-02-07
DH31177,MH041,33,12193500,2021-02-10
DH31178,MH017,36,15030000,2021-02-10
DH31179,MH028,35,15977500,2021-02-11
DH3118,MH025,28,10906000,2015-08-17
DH31180,MH069,26,4368000,2021-02-11
DH31181,MH028,43,19629500,2021-02-12
DH31182,MH084,16,6160000,2021-02-10
DH31183,MH036,31,37432500,2021-02-10
DH31184,MH066,15,5602500,2021-02-11
DH31185,MH042,20,12760000,2021-02-10
DH31186,MH025,39,15190500,2021-02-10
DH31187,MH003,40,11020000,2021-02-09
DH31188,MH015,7,8851500,2021-02-09
DH31189,MH084,28,10780000,2021-02-12
DH3119,MH077,34,21386000,2015-08-14
DH31190,MH092,45,26257500,2021-02-12
DH31191,MH079,8,3264000,2021-02-08
DH31192,MH007,44,7326000,2021-02-10
DH31193,MH086,2,522000,2021-02-09
DH31194,MH036,46,55545000,2021-02-11
DH31195,MH049,36,12816000,2021-02-13
DH31196,MH083,29,11092500,2021-02-12
DH31197,MH024,18,4239000,2021-02-09
DH31198,MH051,8,2348000,2021-02-09
DH31199,MH100,46,11017000,2021-02-10
DH3120,MH088,22,6963000,2015-08-17
DH31200,MH096,33,12144000,2021-02-13
DH31201,MH022,15,19672500,2021-02-11
DH31202,MH057,1,415000,2021-02-10
DH31203,MH012,37,13357000,2021-02-13
DH31204,MH075,42,16611000,2021-02-12
DH31205,MH075,32,12656000,2021-02-11
DH31206,MH034,36,7452000,2021-02-12
DH31207,MH078,25,4550000,2021-02-13
DH31208,MH007,15,2497500,2021-02-10
DH31209,MH057,5,2075000,2021-02-12
DH3121,MH037,8,1852000,2015-08-15
DH31210,MH062,19,5101500,2021-02-13
DH31211,MH046,19,4778500,2021-02-14
DH31212,MH047,11,14080000,2021-02-13
DH31213,MH034,42,8694000,2021-02-10
DH31214,MH001,24,8832000,2021-02-10
DH31215,MH008,43,13717000,2021-02-10
DH31216,MH001,34,12512000,2021-02-14
DH31217,MH033,18,19872000,2021-02-11
DH31218,MH077,50,31450000,2021-02-12
DH31219,MH052,36,9432000,2021-02-14
DH3122,MH011,14,2478000,2015-08-16
DH31220,MH018,41,12689500,2021-02-10
DH31221,MH057,50,20750000,2021-02-15
DH31222,MH054,20,6650000,2021-02-14
DH31223,MH008,6,1914000,2021-02-14
DH31224,MH096,39,14352000,2021-02-13
DH31225,MH055,14,6104000,2021-02-14
DH31226,MH071,37,46453500,2021-02-14
DH31227,MH038,7,4091500,2021-02-14
DH31228,MH048,35,38797500,2021-02-12
DH31229,MH003,26,7163000,2021-02-13
DH3123,MH073,44,10648000,2015-08-16
DH31230,MH096,12,4416000,2021-02-14
DH31231,MH014,24,5352000,2021-02-12
DH31232,MH015,16,20232000,2021-02-12
DH31233,MH004,6,1728000,2021-02-13
DH31234,MH085,35,7000000,2021-02-13
DH31235,MH030,16,2976000,2021-02-12
DH31236,MH020,48,15672000,2021-02-13
DH31237,MH039,3,3612000,2021-02-16
DH31238,MH086,36,9396000,2021-02-15
DH31239,MH087,32,8176000,2021-02-12
DH3124,MH013,10,4825000,2015-08-18
DH31240,MH098,25,6837500,2021-02-13
DH31241,MH058,5,2462500,2021-02-14
DH31242,MH001,32,11776000,2021-02-16
DH31243,MH092,43,25090500,2021-02-16
DH31244,MH023,25,10425000,2021-02-15
DH31245,MH073,47,11374000,2021-02-14
DH31246,MH039,37,44548000,2021-02-16
DH31247,MH092,50,29175000,2021-02-16
DH31248,MH093,36,8370000,2021-02-14
DH31249,MH078,31,5642000,2021-02-17
DH3125,MH014,28,6244000,2015-08-19
DH31250,MH023,35,14595000,2021-02-15
DH31251,MH006,34,15504000,2021-02-16
DH31252,MH030,11,2046000,2021-02-17
DH31253,MH048,31,34363500,2021-02-14
DH31254,MH094,35,38832500,2021-02-13
DH31255,MH017,8,3340000,2021-02-14
DH31256,MH032,4,914000,2021-02-14
DH31257,MH048,33,36580500,2021-02-13
DH31258,MH078,19,3458000,2021-02-15
DH31259,MH059,17,4947000,2021-02-17
DH3126,MH053,10,1945000,2015-08-17
DH31260,MH006,48,21888000,2021-02-13
DH31261,MH008,20,6380000,2021-02-15
DH31262,MH096,45,16560000,2021-02-13
DH31263,MH063,50,20925000,2021-02-18
DH31264,MH093,15,3487500,2021-02-15
DH31265,MH054,33,10972500,2021-02-15
DH31266,MH026,20,6920000,2021-02-17
DH31267,MH034,25,5175000,2021-02-16
DH31268,MH082,19,5823500,2021-02-14
DH31269,MH002,9,5841000,2021-02-17
DH3127,MH016,47,9376500,2015-08-18
DH31270,MH072,46,14697000,2021-02-15
DH31271,MH021,42,12012000,2021-02-16
DH31272,MH049,3,1068000,2021-02-15
DH31273,MH036,40,48300000,2021-02-16
DH31274,MH049,15,5340000,2021-02-18
DH31275,MH081,43,16834500,2021-02-16
DH31276,MH043,28,8414000,2021-02-15
DH31277,MH087,20,5110000,2021-02-16
DH31278,MH002,4,2596000,2021-02-19
DH31279,MH038,35,20457500,2021-02-15
DH3128,MH066,49,18301500,2015-08-18
DH31280,MH018,43,13308500,2021-02-17
DH31281,MH079,38,15504000,2021-02-15
DH31282,MH081,23,9004500,2021-02-15
DH31283,MH044,24,6756000,2021-02-15
DH31284,MH007,9,1498500,2021-02-16
DH31285,MH043,42,12621000,2021-02-18
DH31286,MH067,22,9284000,2021-02-17
DH31287,MH018,7,2166500,2021-02-18
DH31288,MH023,18,7506000,2021-02-16
DH31289,MH020,21,6856500,2021-02-17
DH3129,MH028,22,10043000,2015-08-16
DH31290,MH035,10,2520000,2021-02-18
DH31291,MH048,25,27712500,2021-02-18
DH31292,MH015,46,58167000,2021-02-18
